dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
0.11852523958850218,0.1437981659049228,1.0,0.49421529928519936,-0.9691756481572975,0.5
0.5139274083352808,0.1351139788091003,0.3857345613530208,-0.03897790177795754,0.8651797394407096,0.5
0.41866619825911244,-0.7943243821748663,0.13136057949237326,0.44104230591049454,-0.04690234991697507,0.5
0.0,0.0,0.0,0.0,0.0,0.5
0.40616453559304866,-0.6643786349365266,0.07297586092545406,0.6819864990521498,0.18929164710588825,1.0
0.28754677767471143,0.2805203198965225,-0.4717856119795813,0.14869017028531062,1.0,1.0
0.2964436373762029,-0.46413600908194746,-0.07134702483413882,0.43026848406081597,0.35365758341254433,1.0
0.3785088358840494,0.20324457928863243,-0.6402277665120146,-0.1647717177632419,0.4500121526465622,1.0
0.3015970458499036,-1.0,-0.22585875236770042,0.598496899092021,-0.5001886708452493,1.0
0.3769167795477975,0.051301099172031454,0.42933113833428793,-0.807750728218052,0.4033819953806805,1.0
0.20471184907107395,-0.8538206583402894,0.33942034803566806,-0.5746693584103564,-0.9842525797577748,1.0
0.3890071656317904,-0.19196720385849464,0.1999636579971704,-1.0,0.03572640953330586,1.0
